gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
DIRAS1	FALSE	FALSE	FALSE	FALSE
DIRAS2	FALSE	FALSE	FALSE	FALSE
DIRAS3	FALSE	FALSE	FALSE	FALSE
DIS3	FALSE	TRUE	TRUE	TRUE
DISC1	FALSE	FALSE	FALSE	FALSE
DISP1	FALSE	TRUE	FALSE	TRUE
DISP3	FALSE	TRUE	FALSE	TRUE
DIXDC1	FALSE	FALSE	FALSE	FALSE
DKC1	FALSE	FALSE	FALSE	FALSE
DKK1	FALSE	FALSE	TRUE	TRUE
DKK2	FALSE	FALSE	TRUE	TRUE
DKK4	FALSE	FALSE	TRUE	TRUE
DLC1	FALSE	TRUE	FALSE	TRUE
DLEU7	FALSE	FALSE	FALSE	FALSE
DLG2	FALSE	TRUE	FALSE	TRUE
DLG3	FALSE	TRUE	FALSE	TRUE
DLG4	FALSE	FALSE	FALSE	FALSE
DLGAP1	FALSE	FALSE	FALSE	FALSE
DLGAP2	FALSE	FALSE	FALSE	FALSE
DLGAP4	FALSE	FALSE	FALSE	FALSE
DLGAP5	FALSE	TRUE	FALSE	TRUE
DLK1	FALSE	TRUE	FALSE	TRUE
DLL1	FALSE	TRUE	FALSE	TRUE
DLL3	FALSE	FALSE	TRUE	TRUE
DLL4	FALSE	FALSE	FALSE	FALSE
DLST	FALSE	FALSE	FALSE	FALSE
DLX1	FALSE	FALSE	FALSE	FALSE
DLX2	FALSE	FALSE	FALSE	FALSE
DLX4	FALSE	FALSE	FALSE	FALSE
DLX6	FALSE	FALSE	FALSE	FALSE
DMAC1	FALSE	FALSE	FALSE	FALSE
DMAC2	FALSE	FALSE	FALSE	FALSE
DMAC2L	FALSE	FALSE	FALSE	FALSE
DMAP1	FALSE	FALSE	FALSE	FALSE
DMBX1	FALSE	FALSE	FALSE	FALSE
DMC1	FALSE	FALSE	FALSE	FALSE
DMD	FALSE	TRUE	FALSE	TRUE
DMGDH	FALSE	FALSE	FALSE	FALSE
DMKN	FALSE	FALSE	FALSE	FALSE
DMP1	FALSE	FALSE	FALSE	FALSE
DMPK	FALSE	FALSE	FALSE	FALSE
DMRTA1	FALSE	FALSE	FALSE	FALSE
DMTF1	FALSE	FALSE	FALSE	FALSE
DMXL1	FALSE	TRUE	FALSE	TRUE
DMXL2	FALSE	TRUE	FALSE	TRUE
DNA2	FALSE	FALSE	FALSE	FALSE
DNAAF11	FALSE	FALSE	FALSE	FALSE
DNAAF3	FALSE	FALSE	FALSE	FALSE
DNAAF4	FALSE	FALSE	FALSE	FALSE
DNAAF5	FALSE	TRUE	FALSE	TRUE
DNAAF9	FALSE	FALSE	FALSE	FALSE
DNAH1	FALSE	TRUE	FALSE	TRUE
DNAH10	FALSE	FALSE	FALSE	FALSE
DNAH11	FALSE	FALSE	FALSE	FALSE
DNAH12	FALSE	TRUE	FALSE	TRUE
DNAH14	FALSE	TRUE	FALSE	TRUE
DNAH17	FALSE	FALSE	FALSE	FALSE
DNAH2	FALSE	TRUE	FALSE	TRUE
DNAH3	FALSE	TRUE	FALSE	TRUE
DNAH5	FALSE	FALSE	FALSE	FALSE
DNAH6	FALSE	FALSE	FALSE	FALSE
DNAH7	FALSE	TRUE	FALSE	TRUE
DNAH9	FALSE	TRUE	FALSE	TRUE
DNAI1	FALSE	FALSE	FALSE	FALSE
DNAI2	FALSE	FALSE	FALSE	FALSE
DNAI4	FALSE	FALSE	FALSE	FALSE
DNAJA1	FALSE	FALSE	FALSE	FALSE
DNAJA2	FALSE	FALSE	FALSE	FALSE
DNAJA3	FALSE	FALSE	FALSE	FALSE
DNAJA4	FALSE	FALSE	FALSE	FALSE
DNAJB1	TRUE	FALSE	TRUE	TRUE
DNAJB11	FALSE	FALSE	FALSE	FALSE
DNAJB13	FALSE	FALSE	FALSE	FALSE
DNAJB2	FALSE	TRUE	FALSE	TRUE
DNAJB4	FALSE	FALSE	FALSE	FALSE
DNAJB5	FALSE	FALSE	FALSE	FALSE
DNAJB6	FALSE	FALSE	FALSE	FALSE
DNAJB7	FALSE	FALSE	FALSE	FALSE
DNAJB8	FALSE	FALSE	FALSE	FALSE
DNAJB9	FALSE	TRUE	FALSE	TRUE
DNAJC10	FALSE	FALSE	FALSE	FALSE
DNAJC11	FALSE	FALSE	FALSE	FALSE
DNAJC12	FALSE	FALSE	FALSE	FALSE
DNAJC16	FALSE	FALSE	FALSE	FALSE
DNAJC17	FALSE	FALSE	FALSE	FALSE
DNAJC18	FALSE	FALSE	FALSE	FALSE
DNAJC2	FALSE	FALSE	FALSE	FALSE
DNAJC22	FALSE	FALSE	FALSE	FALSE
DNAJC25	FALSE	FALSE	FALSE	FALSE
DNAJC27	FALSE	FALSE	FALSE	FALSE
DNAJC28	FALSE	TRUE	FALSE	TRUE
DNAJC3	FALSE	FALSE	FALSE	FALSE
DNAJC4	FALSE	FALSE	FALSE	FALSE
DNAJC5	FALSE	FALSE	FALSE	FALSE
DNAJC5B	FALSE	FALSE	FALSE	FALSE
DNAJC5G	FALSE	FALSE	FALSE	FALSE
DNAJC6	FALSE	FALSE	FALSE	FALSE
DNAJC7	FALSE	FALSE	FALSE	FALSE
DNAJC8	FALSE	FALSE	FALSE	FALSE
DNAJC9	FALSE	FALSE	FALSE	FALSE
DNAL4	FALSE	FALSE	FALSE	FALSE
DNASE1	FALSE	FALSE	FALSE	FALSE
DNASE1L2	FALSE	FALSE	FALSE	FALSE
DNASE1L3	FALSE	FALSE	FALSE	FALSE
DNASE2	FALSE	FALSE	FALSE	FALSE
DNASE2B	FALSE	FALSE	FALSE	FALSE
DNER	FALSE	TRUE	FALSE	TRUE
DNM1	FALSE	FALSE	FALSE	FALSE
DNM3	FALSE	FALSE	FALSE	FALSE
DNMT1	FALSE	TRUE	TRUE	TRUE
DNMT3B	FALSE	TRUE	TRUE	TRUE
DNTT	FALSE	FALSE	FALSE	FALSE
DNTTIP1	FALSE	FALSE	FALSE	FALSE
DOC2A	FALSE	FALSE	FALSE	FALSE
DOCK10	FALSE	FALSE	FALSE	FALSE
DOCK3	FALSE	FALSE	FALSE	FALSE
DOCK4	FALSE	TRUE	FALSE	TRUE
DOCK5	FALSE	FALSE	FALSE	FALSE
DOCK6	FALSE	FALSE	FALSE	FALSE
DOCK7	FALSE	FALSE	FALSE	FALSE
DOCK9	FALSE	FALSE	FALSE	FALSE
DOHH	FALSE	FALSE	FALSE	FALSE
DOK5	FALSE	FALSE	FALSE	FALSE
DOK6	FALSE	TRUE	FALSE	TRUE
DOK7	FALSE	FALSE	FALSE	FALSE
DOLK	FALSE	FALSE	FALSE	FALSE
DOLPP1	FALSE	FALSE	FALSE	FALSE
DONSON	FALSE	FALSE	FALSE	FALSE
DOP1B	FALSE	FALSE	FALSE	FALSE
DORIP1	FALSE	FALSE	FALSE	FALSE
DPAGT1	FALSE	FALSE	FALSE	FALSE
DPEP2	FALSE	FALSE	FALSE	FALSE
DPEP3	FALSE	FALSE	FALSE	FALSE
DPF1	FALSE	FALSE	FALSE	FALSE
DPF3	FALSE	FALSE	FALSE	FALSE
DPH2	FALSE	FALSE	FALSE	FALSE
DPH3	FALSE	TRUE	FALSE	TRUE
DPH7	FALSE	FALSE	FALSE	FALSE
DPM1	FALSE	FALSE	FALSE	FALSE
DPM2	FALSE	FALSE	FALSE	FALSE
DPM3	FALSE	FALSE	FALSE	FALSE
DPP10	FALSE	FALSE	FALSE	FALSE
DPP3	FALSE	FALSE	FALSE	FALSE
DPP4	FALSE	FALSE	FALSE	FALSE
DPP6	FALSE	TRUE	FALSE	TRUE
DPP9	FALSE	FALSE	FALSE	FALSE
DPPA3	FALSE	FALSE	FALSE	FALSE
DPT	FALSE	FALSE	FALSE	FALSE
DPY19L1	FALSE	FALSE	FALSE	FALSE
DPY19L2	FALSE	FALSE	FALSE	FALSE
DPY19L3	FALSE	TRUE	FALSE	TRUE
DPY19L4	FALSE	FALSE	FALSE	FALSE
DPYD	FALSE	TRUE	TRUE	TRUE
DPYS	FALSE	TRUE	FALSE	TRUE
DPYSL2	FALSE	FALSE	FALSE	FALSE
DPYSL3	FALSE	FALSE	FALSE	FALSE
DRAM1	FALSE	FALSE	FALSE	FALSE
DRAP1	FALSE	FALSE	FALSE	FALSE
DRAXIN	FALSE	FALSE	FALSE	FALSE
DRC1	FALSE	FALSE	FALSE	FALSE
DRC10	FALSE	FALSE	FALSE	FALSE
DRC12	FALSE	FALSE	FALSE	FALSE
DRC2	FALSE	FALSE	FALSE	FALSE
DRC7	FALSE	FALSE	FALSE	FALSE
DRD1	FALSE	FALSE	FALSE	FALSE
DRD2	FALSE	FALSE	FALSE	FALSE
DRG2	FALSE	FALSE	FALSE	FALSE
DRGX	FALSE	FALSE	FALSE	FALSE
DRICH1	FALSE	FALSE	FALSE	FALSE
DROSHA	TRUE	TRUE	TRUE	TRUE
DRP2	FALSE	FALSE	FALSE	FALSE
DSC1	FALSE	TRUE	FALSE	TRUE
DSC2	FALSE	FALSE	FALSE	FALSE
DSC3	FALSE	TRUE	FALSE	TRUE
DSCAML1	FALSE	FALSE	FALSE	FALSE
DSCC1	FALSE	FALSE	FALSE	FALSE
DSEL	FALSE	TRUE	FALSE	TRUE
DSG1	FALSE	TRUE	FALSE	TRUE
DSG2	FALSE	FALSE	FALSE	FALSE
DSG3	FALSE	FALSE	FALSE	FALSE
DSG4	FALSE	TRUE	FALSE	TRUE
DSN1	FALSE	FALSE	FALSE	FALSE
DSP	FALSE	TRUE	FALSE	TRUE
DST	FALSE	TRUE	FALSE	TRUE
DSTN	FALSE	FALSE	FALSE	FALSE
DTD1	FALSE	FALSE	FALSE	FALSE
DTL	FALSE	TRUE	FALSE	TRUE
DTNA	FALSE	TRUE	FALSE	TRUE
DTWD1	FALSE	FALSE	FALSE	FALSE
DTX1	FALSE	TRUE	TRUE	TRUE
DTX3	FALSE	FALSE	FALSE	FALSE
DTX3L	FALSE	FALSE	FALSE	FALSE
DTX4	FALSE	TRUE	FALSE	TRUE
DTYMK	FALSE	FALSE	FALSE	FALSE
DUOX1	FALSE	FALSE	FALSE	FALSE
DUOXA1	FALSE	FALSE	FALSE	FALSE
DUOXA2	FALSE	FALSE	FALSE	FALSE
DUS1L	FALSE	FALSE	FALSE	FALSE
DUS4L	FALSE	FALSE	FALSE	FALSE
DUSP1	FALSE	FALSE	FALSE	FALSE
DUSP12	FALSE	FALSE	FALSE	FALSE
DUSP15	FALSE	FALSE	FALSE	FALSE
DUSP18	FALSE	FALSE	FALSE	FALSE
DUSP19	FALSE	FALSE	FALSE	FALSE
DUSP21	FALSE	FALSE	FALSE	FALSE
DUSP22	FALSE	FALSE	TRUE	TRUE
DUSP26	FALSE	FALSE	FALSE	FALSE
DUSP3	FALSE	FALSE	FALSE	FALSE
DUSP4	FALSE	FALSE	TRUE	TRUE
DUSP5	FALSE	FALSE	FALSE	FALSE
DUSP7	FALSE	TRUE	FALSE	TRUE
DUSP8	FALSE	FALSE	FALSE	FALSE
DUSP9	FALSE	TRUE	TRUE	TRUE
DYDC2	FALSE	FALSE	FALSE	FALSE
DYM	FALSE	FALSE	FALSE	FALSE
DYNC1I1	FALSE	TRUE	FALSE	TRUE
DYNC1LI2	FALSE	FALSE	FALSE	FALSE
DYNC2H1	FALSE	FALSE	FALSE	FALSE
DYNC2I2	FALSE	FALSE	FALSE	FALSE
DYNLL1	FALSE	TRUE	FALSE	TRUE
DYNLL2	FALSE	FALSE	FALSE	FALSE
DYNLRB2	FALSE	FALSE	FALSE	FALSE
DYNLT2	FALSE	FALSE	FALSE	FALSE
DYNLT5	FALSE	FALSE	FALSE	FALSE
DYRK2	FALSE	FALSE	FALSE	FALSE
DYRK3	FALSE	FALSE	FALSE	FALSE
DYRK4	FALSE	FALSE	FALSE	FALSE
DZANK1	FALSE	FALSE	FALSE	FALSE
DZIP1	FALSE	FALSE	FALSE	FALSE
DZIP1L	FALSE	FALSE	FALSE	FALSE
DZIP3	FALSE	FALSE	FALSE	FALSE
E2F1	FALSE	FALSE	FALSE	FALSE
E2F2	FALSE	TRUE	FALSE	TRUE
E2F3	FALSE	TRUE	TRUE	TRUE
E2F4	FALSE	FALSE	FALSE	FALSE
E2F5	FALSE	FALSE	FALSE	FALSE
E2F6	FALSE	FALSE	FALSE	FALSE
E2F7	FALSE	FALSE	FALSE	FALSE
E2F8	FALSE	FALSE	FALSE	FALSE
E4F1	FALSE	FALSE	FALSE	FALSE
EAF1	FALSE	FALSE	FALSE	FALSE
EAF2	FALSE	TRUE	FALSE	TRUE
EAPP	FALSE	FALSE	FALSE	FALSE
EARS2	FALSE	FALSE	FALSE	FALSE
EBF1	TRUE	TRUE	TRUE	TRUE
EBF2	FALSE	FALSE	FALSE	FALSE
EBF3	FALSE	FALSE	FALSE	FALSE
EBF4	FALSE	FALSE	FALSE	FALSE
EBI3	FALSE	FALSE	FALSE	FALSE
EBLN2	FALSE	FALSE	FALSE	FALSE
EBNA1BP2	FALSE	FALSE	FALSE	FALSE
EBPL	FALSE	FALSE	FALSE	FALSE
ECE2	FALSE	FALSE	FALSE	FALSE
ECEL1	FALSE	FALSE	FALSE	FALSE
ECH1	FALSE	FALSE	FALSE	FALSE
ECHDC2	FALSE	FALSE	FALSE	FALSE
ECHDC3	FALSE	FALSE	FALSE	FALSE
ECHS1	FALSE	FALSE	FALSE	FALSE
ECI1	FALSE	FALSE	FALSE	FALSE
ECI2	FALSE	FALSE	FALSE	FALSE
ECM1	FALSE	FALSE	FALSE	FALSE
ECM2	FALSE	FALSE	FALSE	FALSE
ECPAS	FALSE	FALSE	FALSE	FALSE
ECRG4	FALSE	FALSE	FALSE	FALSE
ECSCR	FALSE	FALSE	FALSE	FALSE
ECSIT	FALSE	FALSE	TRUE	TRUE
ECT2	FALSE	TRUE	FALSE	TRUE
EDA	FALSE	FALSE	FALSE	FALSE
EDA2R	FALSE	FALSE	FALSE	FALSE
EDAR	FALSE	TRUE	FALSE	TRUE
EDARADD	FALSE	FALSE	FALSE	FALSE
EDEM2	FALSE	FALSE	FALSE	FALSE
EDF1	FALSE	FALSE	FALSE	FALSE
EDIL3	FALSE	FALSE	FALSE	FALSE
EDN1	FALSE	FALSE	FALSE	FALSE
EDN2	FALSE	FALSE	FALSE	FALSE
EDN3	FALSE	FALSE	FALSE	FALSE
EDNRB	FALSE	TRUE	FALSE	TRUE
EDRF1	FALSE	FALSE	FALSE	FALSE
EED	FALSE	TRUE	TRUE	TRUE
EEF1A1	FALSE	TRUE	FALSE	TRUE
EEF1A2	FALSE	FALSE	FALSE	FALSE
EEF1AKMT2	FALSE	FALSE	FALSE	FALSE
EEF1AKMT4	FALSE	FALSE	FALSE	FALSE
EEF1B2	FALSE	FALSE	FALSE	FALSE
EEF1E1	FALSE	FALSE	FALSE	FALSE
EEF1G	FALSE	FALSE	FALSE	FALSE
EEF2	FALSE	TRUE	FALSE	TRUE
EEIG1	FALSE	FALSE	FALSE	FALSE
EEIG2	FALSE	FALSE	FALSE	FALSE
EFCAB10	FALSE	FALSE	FALSE	FALSE
EFCAB11	FALSE	FALSE	FALSE	FALSE
EFCAB12	FALSE	FALSE	FALSE	FALSE
EFCAB13	FALSE	FALSE	FALSE	FALSE
EFCAB14	FALSE	FALSE	FALSE	FALSE
EFCAB5	FALSE	FALSE	FALSE	FALSE
EFCAB6	FALSE	FALSE	FALSE	FALSE
EFCAB8	FALSE	FALSE	FALSE	FALSE
EFCC1	FALSE	FALSE	FALSE	FALSE
EFEMP1	FALSE	FALSE	FALSE	FALSE
EFEMP2	FALSE	FALSE	FALSE	FALSE
EFHC1	FALSE	FALSE	FALSE	FALSE
EFHC2	FALSE	FALSE	FALSE	FALSE
EFHD1	FALSE	TRUE	FALSE	TRUE
EFL1	FALSE	FALSE	FALSE	FALSE
EFNA1	FALSE	FALSE	FALSE	FALSE
EFNA2	FALSE	FALSE	FALSE	FALSE
EFNA3	FALSE	FALSE	FALSE	FALSE
EFNA4	FALSE	FALSE	FALSE	FALSE
EFNA5	FALSE	FALSE	FALSE	FALSE
EFNB1	FALSE	FALSE	FALSE	FALSE
EFNB3	FALSE	FALSE	FALSE	FALSE
EFR3B	FALSE	FALSE	FALSE	FALSE
EFS	FALSE	FALSE	FALSE	FALSE
EFTUD2	FALSE	TRUE	FALSE	TRUE
EGF	FALSE	FALSE	FALSE	FALSE
EGFL6	FALSE	FALSE	FALSE	FALSE
EGFL8	FALSE	FALSE	FALSE	FALSE
EGFLAM	FALSE	FALSE	FALSE	FALSE
EGLN1	FALSE	FALSE	FALSE	FALSE
EGLN2	FALSE	FALSE	FALSE	FALSE
EGLN3	FALSE	FALSE	FALSE	FALSE
EGR1	FALSE	TRUE	TRUE	TRUE
EGR3	FALSE	TRUE	FALSE	TRUE
EGR4	FALSE	FALSE	FALSE	FALSE
EHBP1	FALSE	FALSE	FALSE	FALSE
EHBP1L1	FALSE	FALSE	FALSE	FALSE
EHD1	FALSE	FALSE	FALSE	FALSE
EHD2	FALSE	FALSE	FALSE	FALSE
EHD3	FALSE	FALSE	FALSE	FALSE
EHF	FALSE	FALSE	FALSE	FALSE
EHHADH	FALSE	FALSE	FALSE	FALSE
EHMT1	FALSE	FALSE	FALSE	FALSE
EHMT2	FALSE	FALSE	FALSE	FALSE
EID1	FALSE	FALSE	FALSE	FALSE
EID2B	FALSE	FALSE	FALSE	FALSE
EID3	FALSE	FALSE	FALSE	FALSE
EIF1	FALSE	FALSE	FALSE	FALSE
EIF1AD	FALSE	FALSE	FALSE	FALSE
EIF1AX	FALSE	TRUE	TRUE	TRUE
EIF1AY	FALSE	FALSE	FALSE	FALSE
EIF1B	FALSE	FALSE	FALSE	FALSE
EIF2AK1	FALSE	TRUE	FALSE	TRUE
EIF2AK2	FALSE	FALSE	FALSE	FALSE
EIF2AK3	FALSE	TRUE	FALSE	TRUE
EIF2AK4	FALSE	TRUE	FALSE	TRUE
EIF2B2	FALSE	FALSE	FALSE	FALSE
EIF2B4	FALSE	FALSE	FALSE	FALSE
EIF2B5	FALSE	FALSE	FALSE	FALSE
EIF2D	FALSE	FALSE	FALSE	FALSE
EIF2S1	FALSE	FALSE	FALSE	FALSE
EIF2S2	FALSE	TRUE	FALSE	TRUE
EIF2S3	FALSE	FALSE	FALSE	FALSE
EIF2S3B	FALSE	FALSE	FALSE	FALSE
EIF3A	FALSE	TRUE	FALSE	TRUE
EIF3B	FALSE	FALSE	FALSE	FALSE
EIF3F	FALSE	FALSE	FALSE	FALSE
EIF3G	FALSE	TRUE	FALSE	TRUE
EIF3J	FALSE	FALSE	FALSE	FALSE
EIF3K	FALSE	FALSE	FALSE	FALSE
EIF3L	FALSE	FALSE	FALSE	FALSE
EIF3M	FALSE	FALSE	FALSE	FALSE
EIF4A1	FALSE	TRUE	FALSE	TRUE
EIF4A2	TRUE	TRUE	TRUE	TRUE
EIF4A3	FALSE	FALSE	FALSE	FALSE
EIF4B	FALSE	FALSE	FALSE	FALSE
EIF4E1B	FALSE	FALSE	FALSE	FALSE
EIF4E3	FALSE	FALSE	FALSE	FALSE
EIF4EBP1	FALSE	FALSE	FALSE	FALSE
EIF4EBP2	FALSE	FALSE	FALSE	FALSE
EIF4EBP3	FALSE	FALSE	FALSE	FALSE
EIF4ENIF1	FALSE	FALSE	FALSE	FALSE
EIF4G2	FALSE	FALSE	FALSE	FALSE
EIF4H	FALSE	FALSE	FALSE	FALSE
EIF5A2	FALSE	FALSE	FALSE	FALSE
EIF5AL1	FALSE	FALSE	FALSE	FALSE
EIF5B	FALSE	FALSE	FALSE	FALSE
EIPR1	FALSE	FALSE	FALSE	FALSE
ELAC1	FALSE	FALSE	FALSE	FALSE
ELANE	FALSE	FALSE	FALSE	FALSE
ELAPOR2	FALSE	FALSE	FALSE	FALSE
ELAVL1	FALSE	TRUE	FALSE	TRUE
ELAVL2	FALSE	TRUE	FALSE	TRUE
ELAVL3	FALSE	TRUE	FALSE	TRUE
ELAVL4	FALSE	TRUE	FALSE	TRUE
ELF3	FALSE	TRUE	TRUE	TRUE
ELF5	FALSE	TRUE	FALSE	TRUE
ELFN1	FALSE	FALSE	FALSE	FALSE
ELFN2	FALSE	FALSE	FALSE	FALSE
ELK1	FALSE	FALSE	FALSE	FALSE
ELK4	TRUE	TRUE	TRUE	TRUE
ELL	TRUE	TRUE	TRUE	TRUE
ELL2	FALSE	FALSE	TRUE	TRUE
ELL3	FALSE	FALSE	FALSE	FALSE
ELMOD3	FALSE	FALSE	FALSE	FALSE
ELOA	FALSE	FALSE	FALSE	FALSE
ELOA2	FALSE	FALSE	FALSE	FALSE
ELOB	FALSE	FALSE	FALSE	FALSE
ELOC	FALSE	TRUE	TRUE	TRUE
ELOF1	FALSE	TRUE	FALSE	TRUE
ELOVL2	FALSE	FALSE	FALSE	FALSE
ELOVL3	FALSE	TRUE	FALSE	TRUE
ELOVL4	FALSE	FALSE	FALSE	FALSE
ELOVL6	FALSE	FALSE	FALSE	FALSE
ELOVL7	FALSE	FALSE	FALSE	FALSE
ELP1	FALSE	FALSE	FALSE	FALSE
ELP2	FALSE	FALSE	TRUE	TRUE
ELP3	FALSE	FALSE	FALSE	FALSE
ELP4	FALSE	FALSE	FALSE	FALSE
ELP5	FALSE	FALSE	FALSE	FALSE
ELP6	FALSE	FALSE	FALSE	FALSE
EMC1	FALSE	FALSE	FALSE	FALSE
EMC3	FALSE	FALSE	FALSE	FALSE
EMC4	FALSE	FALSE	FALSE	FALSE
EMC6	FALSE	FALSE	FALSE	FALSE
EMC8	FALSE	FALSE	FALSE	FALSE
EMC9	FALSE	FALSE	FALSE	FALSE
EMCN	FALSE	FALSE	FALSE	FALSE
EMD	FALSE	FALSE	FALSE	FALSE
EME1	FALSE	FALSE	FALSE	FALSE
EMG1	FALSE	TRUE	FALSE	TRUE
EMID1	FALSE	FALSE	FALSE	FALSE
EMILIN1	FALSE	FALSE	FALSE	FALSE
EMILIN2	FALSE	FALSE	FALSE	FALSE
EMILIN3	FALSE	FALSE	FALSE	FALSE
EML1	FALSE	FALSE	FALSE	FALSE
EML4	TRUE	TRUE	TRUE	TRUE
EML5	FALSE	TRUE	FALSE	TRUE
EML6	FALSE	FALSE	FALSE	FALSE
EMP1	FALSE	FALSE	FALSE	FALSE
EMP2	FALSE	FALSE	FALSE	FALSE
EMP3	FALSE	FALSE	FALSE	FALSE
EMX1	FALSE	FALSE	FALSE	FALSE
EN1	FALSE	TRUE	FALSE	TRUE
EN2	FALSE	TRUE	FALSE	TRUE
ENAH	FALSE	FALSE	FALSE	FALSE
ENAM	FALSE	FALSE	FALSE	FALSE
ENC1	FALSE	TRUE	FALSE	TRUE
ENDOD1	FALSE	FALSE	FALSE	FALSE
ENDOG	FALSE	FALSE	FALSE	FALSE
ENDOU	FALSE	FALSE	FALSE	FALSE
ENDOV	FALSE	FALSE	FALSE	FALSE
ENG	FALSE	FALSE	FALSE	FALSE
ENGASE	FALSE	FALSE	FALSE	FALSE
ENHO	FALSE	FALSE	FALSE	FALSE
ENKD1	FALSE	FALSE	FALSE	FALSE
ENKUR	FALSE	FALSE	FALSE	FALSE
ENO1	FALSE	FALSE	FALSE	FALSE
ENO3	FALSE	FALSE	FALSE	FALSE
ENOPH1	FALSE	FALSE	FALSE	FALSE
ENOX1	FALSE	FALSE	FALSE	FALSE
ENOX2	FALSE	FALSE	FALSE	FALSE
ENPEP	FALSE	FALSE	FALSE	FALSE
ENPP1	FALSE	FALSE	FALSE	FALSE
ENPP2	FALSE	FALSE	FALSE	FALSE
ENPP3	FALSE	FALSE	FALSE	FALSE
ENPP6	FALSE	FALSE	FALSE	FALSE
ENPP7	FALSE	FALSE	FALSE	FALSE
ENSA	FALSE	FALSE	FALSE	FALSE
ENTHD1	FALSE	FALSE	FALSE	FALSE
ENTPD2	FALSE	FALSE	FALSE	FALSE
ENTPD3	FALSE	FALSE	FALSE	FALSE
ENTPD4	FALSE	FALSE	FALSE	FALSE
ENTPD5	FALSE	FALSE	FALSE	FALSE
ENTPD6	FALSE	TRUE	FALSE	TRUE
ENTR1	FALSE	FALSE	FALSE	FALSE
ENTREP1	FALSE	FALSE	FALSE	FALSE
ENTREP2	FALSE	FALSE	FALSE	FALSE
ENTREP3	FALSE	FALSE	FALSE	FALSE
EOLA1	FALSE	FALSE	FALSE	FALSE
EOLA2	FALSE	FALSE	FALSE	FALSE
EOMES	FALSE	TRUE	FALSE	TRUE
EP400	FALSE	TRUE	TRUE	TRUE
EPAS1	TRUE	TRUE	TRUE	TRUE
EPB41L3	FALSE	TRUE	FALSE	TRUE
EPB41L4A	FALSE	FALSE	FALSE	FALSE
EPB41L4B	FALSE	FALSE	FALSE	FALSE
EPB41L5	FALSE	FALSE	FALSE	FALSE
EPCAM	FALSE	FALSE	TRUE	TRUE
EPCIP	FALSE	FALSE	FALSE	FALSE
EPGN	FALSE	FALSE	FALSE	FALSE
EPHA10	FALSE	FALSE	FALSE	FALSE
EPHA4	FALSE	TRUE	FALSE	TRUE
EPHA5	FALSE	TRUE	TRUE	TRUE
EPHA6	FALSE	TRUE	FALSE	TRUE
EPHA7	FALSE	TRUE	TRUE	TRUE
EPHA8	FALSE	FALSE	FALSE	FALSE
EPHB1	FALSE	TRUE	TRUE	TRUE
EPHB2	FALSE	FALSE	FALSE	FALSE
EPHB4	FALSE	TRUE	TRUE	TRUE
EPHX1	FALSE	FALSE	FALSE	FALSE
EPHX2	FALSE	FALSE	FALSE	FALSE
EPHX3	FALSE	FALSE	FALSE	FALSE
EPHX4	FALSE	FALSE	FALSE	FALSE
EPN1	FALSE	FALSE	FALSE	FALSE
EPN2	FALSE	FALSE	FALSE	FALSE
EPN3	FALSE	FALSE	FALSE	FALSE
EPOP	FALSE	FALSE	FALSE	FALSE
EPPK1	FALSE	TRUE	FALSE	TRUE
EPRS1	FALSE	TRUE	FALSE	TRUE
EPS15L1	FALSE	FALSE	FALSE	FALSE
EPS8	FALSE	FALSE	FALSE	FALSE
EPS8L1	FALSE	TRUE	FALSE	TRUE
EPS8L2	FALSE	FALSE	FALSE	FALSE
EPS8L3	FALSE	FALSE	FALSE	FALSE
EPSTI1	FALSE	FALSE	FALSE	FALSE
EPYC	FALSE	TRUE	FALSE	TRUE
ERAL1	FALSE	FALSE	FALSE	FALSE
ERAS	FALSE	FALSE	FALSE	FALSE
ERBB2	TRUE	TRUE	TRUE	TRUE
ERBB3	TRUE	TRUE	TRUE	TRUE
ERBB4	TRUE	TRUE	TRUE	TRUE
ERC1	TRUE	FALSE	TRUE	TRUE
ERCC1	FALSE	FALSE	TRUE	TRUE
ERCC2	TRUE	TRUE	TRUE	TRUE
ERCC3	TRUE	TRUE	TRUE	TRUE
ERCC6L	FALSE	FALSE	FALSE	FALSE
EREG	FALSE	FALSE	FALSE	FALSE
ERFE	FALSE	FALSE	FALSE	FALSE
ERFL	FALSE	FALSE	FALSE	FALSE
ERG	TRUE	TRUE	TRUE	TRUE
ERGIC1	FALSE	FALSE	FALSE	FALSE
ERI1	FALSE	TRUE	FALSE	TRUE
ERI2	FALSE	FALSE	FALSE	FALSE
ERICH1	FALSE	FALSE	FALSE	FALSE
ERICH3	FALSE	FALSE	FALSE	FALSE
ERICH4	FALSE	FALSE	FALSE	FALSE
ERICH6B	FALSE	FALSE	FALSE	FALSE
ERLIN2	FALSE	FALSE	FALSE	FALSE
ERLN	FALSE	FALSE	FALSE	FALSE
ERMAP	FALSE	FALSE	FALSE	FALSE
ERMARD	FALSE	FALSE	FALSE	FALSE
ERMN	FALSE	FALSE	FALSE	FALSE
ERMP1	FALSE	FALSE	FALSE	FALSE
ERN2	FALSE	TRUE	FALSE	TRUE
ERO1B	FALSE	FALSE	FALSE	FALSE
ERP27	FALSE	FALSE	FALSE	FALSE
ERRFI1	FALSE	TRUE	TRUE	TRUE
